frequency_mhz,amplitude_spectrum,power_spectrum
-7.441969006381039,7.850462293418876e-17,6.162975822039155e-33
-7.434968094804011,1.7554167342883506e-16,3.0814879110195774e-32
-7.427967183226983,5.23691153334427e-16,2.742524240807424e-31
-7.420966271649954,2.9893669801409083e-16,8.936314941956774e-32
-7.413965360072926,1.1226435567921847e-15,1.2603285556070071e-30
-7.406964448495898,7.468261590855957e-16,5.577493118945435e-31
-7.39996353691887,5.117875266520903e-16,2.6192647243666408e-31
-7.392962625341841,3.885780586188048e-16,1.509929076399593e-31
-7.3859617137648135,1.0429598422709816e-15,1.0877652325899108e-30
-7.378960802187785,1.1102230246251565e-16,1.232595164407831e-32
-7.371959890610756,4.440892098500626e-16,1.9721522630525295e-31
-7.364958979033728,8.252325904466732e-16,6.810088283353266e-31
-7.3579580674567,2.2887833992611187e-16,5.238529448733282e-32
-7.350957155879672,4.041272810440265e-16,1.633188592840376e-31
-7.343956244302643,6.77599954797753e-16,4.59141698741917e-31
-7.336955332725616,7.216449660063518e-16,5.207714569623086e-31
-7.329954421148587,1.7554167342883506e-16,3.0814879110195774e-32
-7.322953509571559,5.117875266520903e-16,2.6192647243666408e-31
-7.315952597994531,3.3766115072321297e-16,1.1401505270772436e-31
-7.308951686417502,4.47545209131181e-16,2.0029671421627253e-31
-7.301950774840474,2.830524433501838e-16,8.011868568650901e-32
-7.2949498632634455,5.23691153334427e-16,2.742524240807424e-31
-7.287948951686418,1.6653345369377348e-16,2.7733391199176196e-32
-7.280948040109389,6.955527313080394e-16,4.8379360203007365e-31
-7.273947128532361,2.0014830212433605e-16,4.0059342843254506e-32
-7.266946216955333,3.510833468576701e-16,1.232595164407831e-31
-7.259945305378304,3.510833468576701e-16,1.232595164407831e-31
-7.252944393801276,5.551115123125783e-17,3.0814879110195774e-33
-7.245943482224248,4.041272810440265e-16,1.633188592840376e-31
-7.23894257064722,7.468261590855957e-16,5.577493118945435e-31
-7.231941659070191,2.482534153247273e-16,6.162975822039155e-32
-7.2249407474931635,1.2412670766236366e-16,1.5407439555097887e-32
-7.217939835916135,2.2887833992611187e-16,5.238529448733282e-32
-7.210938924339106,2.7755575615628914e-16,7.703719777548943e-32
-7.2039380127620785,3.554447978966673e-16,1.2634100435180267e-31
-7.19693710118505,1.2412670766236366e-16,1.5407439555097887e-32
-7.189936189608022,4.577566798522237e-16,2.0954117794933126e-31
-7.182935278030993,4.2276033262255756e-16,1.7872629883913549e-31
-7.175934366453966,7.468261590855957e-16,5.577493118945435e-31
-7.168933454876937,2.2887833992611187e-16,5.238529448733282e-32
-7.161932543299909,5.266250202865052e-16,2.7733391199176196e-31
-7.154931631722881,5.23691153334427e-16,2.742524240807424e-31
-7.147930720145852,4.041272810440265e-16,1.633188592840376e-31
-7.140929808568824,1.7554167342883506e-16,3.0814879110195774e-32
-7.1339288969917956,2.9893669801409083e-16,8.936314941956774e-32
-7.126927985414768,3.3766115072321297e-16,1.1401505270772436e-31
-7.119927073837739,4.47545209131181e-16,2.0029671421627253e-31
-7.112926162260711,2.482534153247273e-16,6.162975822039155e-32
-7.105925250683683,1.6653345369377348e-16,2.7733391199176196e-32
-7.098924339106654,1.2412670766236366e-16,1.5407439555097887e-32
-7.091923427529626,1.7554167342883506e-16,3.0814879110195774e-32
-7.084922515952598,4.47545209131181e-16,2.0029671421627253e-31
-7.07792160437557,1.7554167342883506e-16,3.0814879110195774e-32
-7.070920692798541,3.510833468576701e-16,1.232595164407831e-31
-7.0639197812215135,5.266250202865052e-16,2.7733391199176196e-31
-7.056918869644485,6.497413668604471e-16,4.221638438096821e-31
-7.049917958067457,1.2412670766236366e-16,1.5407439555097887e-32
-7.0429170464904285,4.2276033262255756e-16,1.7872629883913549e-31
-7.0359161349134,2.2887833992611187e-16,5.238529448733282e-32
-7.028915223336372,2.220446049250313e-16,4.930380657631324e-32
-7.021914311759343,2.220446049250313e-16,4.930380657631324e-32
-7.014913400182316,4.965068306494546e-16,2.465190328815662e-31
-7.007912488605287,4.041272810440265e-16,1.633188592840376e-31
-7.000911577028259,2.830524433501838e-16,8.011868568650901e-32
-6.993910665451231,2.2887833992611187e-16,5.238529448733282e-32
-6.986909753874202,2.7755575615628914e-16,7.703719777548943e-32
-6.979908842297174,4.335559509131367e-16,1.8797076257219422e-31
-6.972907930720146,3.7238012298709097e-16,1.3866695599588098e-31
-6.965907019143118,6.753223014464259e-16,4.5606021083089745e-31
-6.958906107566089,5.117875266520903e-16,2.6192647243666408e-31
-6.951905195989061,2.830524433501838e-16,8.011868568650901e-32
-6.944904284412033,2.0014830212433605e-16,4.0059342843254506e-32
-6.937903372835004,4.041272810440265e-16,1.633188592840376e-31
-6.930902461257976,0.0,0.0
-6.923901549680948,5.578801654593729e-16,3.112302790129773e-31
-6.91690063810392,7.108895957933346e-16,5.053640174072107e-31
-6.909899726526891,5.661048867003676e-16,3.2047474274603605e-31
-6.902898814949864,6.206335383118183e-16,3.8518598887744717e-31
-6.895897903372835,5.715222817774257e-16,3.266377185680752e-31
-6.888896991795807,3.925231146709438e-16,1.5407439555097887e-31
-6.8818960802187785,4.440892098500626e-16,1.9721522630525295e-31
-6.87489516864175,1.0235750533041806e-15,1.0477058897466563e-30
-6.867894257064722,4.47545209131181e-16,2.0029671421627253e-31
-6.8608933454876935,5.266250202865052e-16,2.7733391199176196e-31
-6.853892433910666,2.7755575615628914e-16,7.703719777548943e-32
-6.846891522333637,3.3306690738754696e-16,1.1093356479670479e-31
-6.839890610756609,4.775249788392736e-16,2.2803010541544873e-31
-6.832889699179581,3.554447978966673e-16,1.2634100435180267e-31
-6.825888787602552,7.731808680624463e-16,5.97808654737798e-31
-6.818887876025524,2.7755575615628914e-16,7.703719777548943e-32
-6.811886964448496,3.3766115072321297e-16,1.1401505270772436e-31
-6.804886052871468,3.925231146709438e-16,1.5407439555097887e-31
-6.797885141294439,4.2276033262255756e-16,1.7872629883913549e-31
-6.7908842297174115,4.440892098500626e-16,1.9721522630525295e-31
-6.783883318140383,1.7554167342883506e-16,3.0814879110195774e-32
-6.776882406563354,2.7755575615628914e-16,7.703719777548943e-32
-6.769881494986326,5.23691153334427e-16,2.742524240807424e-31
-6.762880583409298,7.2377686124476805e-16,5.2385294487332815e-31
-6.75587967183227,2.482534153247273e-16,6.162975822039155e-32
-6.748878760255241,2.830524433501838e-16,8.011868568650901e-32
-6.741877848678214,3.554447978966673e-16,1.2634100435180267e-31
-6.734876937101185,1.2412670766236366e-16,1.5407439555097887e-32
-6.727876025524157,6.684427777288335e-16,4.468157470978387e-31
-6.7208751139471286,1.2412670766236366e-16,1.5407439555097887e-32
-6.7138742023701,9.18873053048877e-16,8.443276876193642e-31
-6.706873290793072,2.2887833992611187e-16,5.238529448733282e-32
-6.6998723792160435,7.850462293418876e-17,6.162975822039155e-33
-6.692871467639016,1.7554167342883506e-16,3.0814879110195774e-32
-6.685870556061987,5.900916318210353e-16,3.4820813394521224e-31
-6.678869644484959,5.551115123125783e-16,3.0814879110195774e-31
-6.671868732907931,3.925231146709438e-16,1.5407439555097887e-31
-6.664867821330902,4.440892098500626e-16,1.9721522630525295e-31
-6.657866909753874,3.554447978966673e-16,1.2634100435180267e-31
-6.650865998176846,7.406111315403549e-16,5.485048481614848e-31
-6.643865086599818,1.1102230246251565e-16,1.232595164407831e-32
-6.636864175022789,1.7554167342883506e-16,3.0814879110195774e-32
-6.6298632634457615,3.1401849173675503e-16,9.860761315262648e-32
-6.622862351868733,1.1102230246251565e-16,1.232595164407831e-32
-6.615861440291705,2.482534153247273e-16,6.162975822039155e-32
-6.608860528714676,1.2412670766236366e-16,1.5407439555097887e-32
-6.601859617137648,5.117875266520903e-16,2.6192647243666408e-31
-6.59485870556062,2.0014830212433605e-16,4.0059342843254506e-32
-6.587857793983591,3.7238012298709097e-16,1.3866695599588098e-31
-6.580856882406564,2.7755575615628914e-16,7.703719777548943e-32
-6.573855970829535,5.578801654593729e-16,3.112302790129773e-31
-6.566855059252507,4.577566798522237e-16,2.0954117794933126e-31
-6.559854147675479,2.3551386880256624e-16,5.546678239835239e-32
-6.55285323609845,1.2412670766236366e-16,1.5407439555097887e-32
-6.545852324521422,2.2887833992611187e-16,5.238529448733282e-32
-6.5388514129443935,2.2887833992611187e-16,5.238529448733282e-32
-6.531850501367366,0.0,0.0
-6.524849589790337,2.220446049250313e-16,4.930380657631324e-32
-6.517848678213309,5.117875266520903e-16,2.6192647243666408e-31
-6.510847766636281,5.117875266520903e-16,2.6192647243666408e-31
-6.503846855059252,6.329245045284193e-16,4.005934284325451e-31
-6.496845943482224,1.2412670766236366e-16,1.5407439555097887e-32
-6.489845031905196,4.577566798522237e-16,2.0954117794933126e-31
-6.482844120328168,4.2276033262255756e-16,1.7872629883913549e-31
-6.475843208751139,4.710277376051325e-16,2.2186712959340957e-31
-6.4688422971741115,3.7238012298709097e-16,1.3866695599588098e-31
-6.461841385597083,2.482534153247273e-16,6.162975822039155e-32
-6.454840474020055,2.0014830212433605e-16,4.0059342843254506e-32
-6.4478395624430265,4.440892098500626e-16,1.9721522630525295e-31
-6.440838650865998,4.440892098500626e-16,1.9721522630525295e-31
-6.43383773928897,5.026748538604307e-16,2.5268200870360534e-31
-6.426836827711941,5.715222817774257e-16,3.266377185680752e-31
-6.419835916134914,1.7554167342883506e-16,3.0814879110195774e-32
-6.412835004557885,2.0014830212433605e-16,4.0059342843254506e-32
-6.405834092980857,7.791361360319881e-16,6.070531184708567e-31
-6.398833181403829,6.753223014464259e-16,4.5606021083089745e-31
-6.3918322698268,4.775249788392736e-16,2.2803010541544873e-31
-6.384831358249772,3.510833468576701e-16,1.232595164407831e-31
-6.377830446672744,3.236828524569469e-16,1.0477058897466563e-31
-6.370829535095716,5.4672143489065705e-16,2.98904327368899e-31
-6.363828623518687,2.2887833992611187e-16,5.238529448733282e-32
-6.356827711941659,4.002966042486721e-16,1.6023737137301802e-31
-6.349826800364631,3.236828524569469e-16,1.0477058897466563e-31
-6.342825888787602,5.551115123125783e-17,3.0814879110195774e-33
-6.335824977210574,2.2887833992611187e-16,5.238529448733282e-32
-6.328824065633546,3.925231146709438e-16,1.5407439555097887e-31
-6.321823154056518,4.335559509131367e-16,1.8797076257219422e-31
-6.314822242479489,3.3306690738754696e-16,1.1093356479670479e-31
-6.3078213309024616,4.965068306494546e-16,2.465190328815662e-31
-6.300820419325433,6.329245045284193e-16,4.005934284325451e-31
-6.293819507748405,3.1401849173675503e-16,9.860761315262648e-32
-6.2868185961713765,5.551115123125783e-17,3.0814879110195774e-33
-6.279817684594348,4.47545209131181e-16,2.0029671421627253e-31
-6.27281677301732,6.131407058289218e-16,3.7594152514438844e-31
-6.2658158614402915,6.955527313080394e-16,4.8379360203007365e-31
-6.258814949863264,4.335559509131367e-16,1.8797076257219422e-31
-6.251814038286235,4.577566798522237e-16,2.0954117794933126e-31
-6.244813126709207,4.577566798522237e-16,2.0954117794933126e-31
-6.237812215132179,1.1102230246251565e-16,1.232595164407831e-32
-6.23081130355515,4.965068306494546e-16,2.465190328815662e-31
-6.223810391978122,6.206335383118183e-16,3.8518598887744717e-31
-6.216809480401094,5.117875266520903e-16,2.6192647243666408e-31
-6.209808568824066,7.550332863779066e-16,5.700752635386218e-31
-6.202807657247037,1.2412670766236366e-16,1.5407439555097887e-32
-6.195806745670009,4.335559509131367e-16,1.8797076257219422e-31
-6.188805834092981,4.965068306494546e-16,2.465190328815662e-31
-6.181804922515953,1.2412670766236366e-16,1.5407439555097887e-32
-6.174804010938924,0.0,0.0
-6.167803099361896,3.554447978966673e-16,1.2634100435180267e-31
-6.160802187784868,3.3306690738754696e-16,1.1093356479670479e-31
-6.153801276207839,1.7554167342883506e-16,3.0814879110195774e-32
-6.146800364630812,4.2276033262255756e-16,1.7872629883913549e-31
-6.139799453053783,1.7554167342883506e-16,3.0814879110195774e-32
-6.132798541476755,3.7238012298709097e-16,1.3866695599588098e-31
-6.1257976298997265,3.925231146709438e-16,1.5407439555097887e-31
-6.118796718322698,1.7554167342883506e-16,3.0814879110195774e-32
-6.11179580674567,3.510833468576701e-16,1.232595164407831e-31
-6.1047948951686415,4.2276033262255756e-16,1.7872629883913549e-31
-6.097793983591614,4.335559509131367e-16,1.8797076257219422e-31
-6.090793072014585,4.996003610813204e-16,2.4960052079258577e-31
-6.083792160437557,2.482534153247273e-16,6.162975822039155e-32
-6.076791248860529,3.554447978966673e-16,1.2634100435180267e-31
-6.0697903372835,1.2412670766236366e-16,1.5407439555097887e-32
-6.062789425706472,1.1102230246251565e-16,1.232595164407831e-32
-6.055788514129444,9.992007221626409e-16,9.98402083170343e-31
-6.048787602552416,4.041272810440265e-16,1.633188592840376e-31
-6.041786690975387,3.7238012298709097e-16,1.3866695599588098e-31
-6.0347857793983595,7.947987303456224e-16,6.317050217590134e-31
-6.027784867821331,2.9893669801409083e-16,8.936314941956774e-32
-6.020783956244303,1.6653345369377348e-16,2.7733391199176196e-32
-6.013783044667274,5.79553433516819e-16,3.3588218230113393e-31
-6.006782133090246,3.236828524569469e-16,1.0477058897466563e-31
-5.999781221513218,2.220446049250313e-16,4.930380657631324e-32
-5.992780309936189,3.925231146709438e-16,1.5407439555097887e-31
-5.985779398359162,5.4672143489065705e-16,2.98904327368899e-31
-5.978778486782133,5.026748538604307e-16,2.5268200870360534e-31
-5.971777575205105,3.885780586188048e-16,1.509929076399593e-31
-5.964776663628077,2.220446049250313e-16,4.930380657631324e-32
-5.957775752051048,1.7554167342883506e-16,3.0814879110195774e-32
-5.95077484047402,2.482534153247273e-16,6.162975822039155e-32
-5.9437739288969915,3.925231146709438e-16,1.5407439555097887e-31
-5.936773017319964,2.7755575615628914e-16,7.703719777548943e-32
-5.929772105742935,1.7554167342883506e-16,3.0814879110195774e-32
-5.922771194165907,6.473657049138938e-16,4.190823558986625e-31
-5.915770282588879,1.2412670766236366e-16,1.5407439555097887e-32
-5.90876937101185,4.002966042486721e-16,1.6023737137301802e-31
-5.901768459434822,3.3306690738754696e-16,1.1093356479670479e-31
-5.894767547857794,7.850462293418876e-16,6.162975822039155e-31
-5.887766636280766,1.7554167342883506e-16,3.0814879110195774e-32
-5.880765724703737,8.252325904466732e-16,6.810088283353266e-31
-5.8737648131267095,2.3551386880256624e-16,5.546678239835239e-32
-5.866763901549681,5.661048867003676e-16,3.2047474274603605e-31
-5.859762989972653,6.866350197783356e-16,4.714676503859953e-31
-5.8527620783956245,4.710277376051325e-16,2.2186712959340957e-31
-5.845761166818596,7.850462293418876e-17,6.162975822039155e-33
-5.838760255241568,5.4672143489065705e-16,2.98904327368899e-31
-5.831759343664539,2.9893669801409083e-16,8.936314941956774e-32
-5.824758432087512,5.4672143489065705e-16,2.98904327368899e-31
-5.817757520510483,3.3306690738754696e-16,1.1093356479670479e-31
-5.810756608933455,4.041272810440265e-16,1.633188592840376e-31
-5.803755697356427,3.554447978966673e-16,1.2634100435180267e-31
-5.796754785779398,5.551115123125783e-17,3.0814879110195774e-33
-5.78975387420237,5.551115123125783e-16,3.0814879110195774e-31
-5.7827529626253416,4.710277376051325e-16,2.2186712959340957e-31
-5.775752051048314,2.482534153247273e-16,6.162975822039155e-32
-5.768751139471285,1.2412670766236366e-16,1.5407439555097887e-32
-5.761750227894257,6.955527313080394e-16,4.8379360203007365e-31
-5.754749316317229,2.9893669801409083e-16,8.936314941956774e-32
-5.747748404740201,4.47545209131181e-16,2.0029671421627253e-31
-5.740747493163172,4.742874840267547e-16,2.2494861750442915e-31
-5.733746581586144,1.1102230246251565e-16,1.232595164407831e-32
-5.726745670009116,3.3306690738754696e-16,1.1093356479670479e-31
-5.719744758432087,6.131407058289218e-16,3.7594152514438844e-31
-5.7127438468550595,1.7554167342883506e-16,3.0814879110195774e-32
-5.705742935278031,4.2276033262255756e-16,1.7872629883913549e-31
-5.698742023701003,4.47545209131181e-16,2.0029671421627253e-31
-5.6917411121239745,2.2887833992611187e-16,5.238529448733282e-32
-5.684740200546946,5.715222817774257e-16,3.266377185680752e-31
-5.677739288969918,2.0014830212433605e-16,4.0059342843254506e-32
-5.670738377392889,7.711855592701269e-16,5.947271668267784e-31
-5.663737465815862,6.329245045284193e-16,4.005934284325451e-31
-5.656736554238833,1.1102230246251565e-16,1.232595164407831e-32
-5.649735642661805,5.551115123125783e-16,3.0814879110195774e-31
-5.642734731084777,2.2887833992611187e-16,5.238529448733282e-32
-5.635733819507748,7.2377686124476805e-16,5.2385294487332815e-31
-5.62873290793072,2.9893669801409083e-16,8.936314941956774e-32
-5.621731996353692,2.482534153247273e-16,6.162975822039155e-32
-5.614731084776664,7.850462293418876e-17,6.162975822039155e-33
-5.607730173199635,3.3766115072321297e-16,1.1401505270772436e-31
-5.600729261622607,4.335559509131367e-16,1.8797076257219422e-31
-5.593728350045579,2.2887833992611187e-16,5.238529448733282e-32
-5.586727438468551,3.925231146709438e-16,1.5407439555097887e-31
-5.579726526891522,4.577566798522237e-16,2.0954117794933126e-31
-5.572725615314494,7.2377686124476805e-16,5.2385294487332815e-31
-5.565724703737466,5.661048867003676e-16,3.2047474274603605e-31
-5.558723792160437,5.117875266520903e-16,2.6192647243666408e-31
-5.55172288058341,4.335559509131367e-16,1.8797076257219422e-31
-5.544721969006381,2.0014830212433605e-16,4.0059342843254506e-32
-5.537721057429353,7.850462293418876e-17,6.162975822039155e-33
-5.5307201458523245,3.510833468576701e-16,1.232595164407831e-31
-5.523719234275296,2.7755575615628914e-16,7.703719777548943e-32
-5.516718322698268,3.510833468576701e-16,1.232595164407831e-31
-5.5097174111212395,7.065416064076988e-16,4.992010415851715e-31
-5.502716499544212,1.2412670766236366e-16,1.5407439555097887e-32
-5.495715587967183,1.2412670766236366e-16,1.5407439555097887e-32
-5.488714676390155,3.925231146709438e-16,1.5407439555097887e-31
-5.481713764813127,4.47545209131181e-16,2.0029671421627253e-31
-5.474712853236098,1.7554167342883506e-16,3.0814879110195774e-32
-5.46771194165907,4.47545209131181e-16,2.0029671421627253e-31
-5.460711030082042,5.117875266520903e-16,2.6192647243666408e-31
-5.453710118505014,2.2887833992611187e-16,5.238529448733282e-32
-5.446709206927985,1.6653345369377348e-16,2.7733391199176196e-32
-5.4397082953509575,7.550332863779066e-16,5.700752635386218e-31
-5.432707383773929,6.206335383118183e-16,3.8518598887744717e-31
-5.425706472196901,2.0014830212433605e-16,4.0059342843254506e-32
-5.418705560619872,7.850462293418876e-16,6.162975822039155e-31
-5.411704649042844,1.5700924586837752e-16,2.465190328815662e-32
-5.404703737465816,6.684427777288335e-16,4.468157470978387e-31
-5.397702825888787,6.684427777288335e-16,4.468157470978387e-31
-5.39070191431176,4.335559509131367e-16,1.8797076257219422e-31
-5.383701002734731,3.3766115072321297e-16,1.1401505270772436e-31
-5.376700091157703,3.236828524569469e-16,1.0477058897466563e-31
-5.3696991795806746,2.7755575615628914e-16,7.703719777548943e-32
-5.362698268003646,3.3306690738754696e-16,1.1093356479670479e-31
-5.355697356426618,3.7238012298709097e-16,1.3866695599588098e-31
-5.3486964448495895,5.23691153334427e-16,2.742524240807424e-31
-5.341695533272562,5.117875266520903e-16,2.6192647243666408e-31
-5.334694621695533,3.236828524569469e-16,1.0477058897466563e-31
-5.327693710118505,5.578801654593729e-16,3.112302790129773e-31
-5.320692798541477,1.7554167342883506e-16,3.0814879110195774e-32
-5.313691886964448,5.661048867003676e-16,3.2047474274603605e-31
-5.30669097538742,5.117875266520903e-16,2.6192647243666408e-31
-5.299690063810392,3.510833468576701e-16,1.232595164407831e-31
-5.292689152233364,4.47545209131181e-16,2.0029671421627253e-31
-5.285688240656335,4.002966042486721e-16,1.6023737137301802e-31
-5.2786873290793075,1.1102230246251565e-16,1.232595164407831e-32
-5.271686417502279,7.216449660063518e-16,5.207714569623086e-31
-5.264685505925251,0.0,0.0
-5.257684594348222,3.3306690738754696e-16,1.1093356479670479e-31
-5.250683682771194,2.482534153247273e-16,6.162975822039155e-32
-5.243682771194166,3.3766115072321297e-16,1.1401505270772436e-31
-5.236681859617137,2.482534153247273e-16,6.162975822039155e-32
-5.22968094804011,1.2412670766236366e-16,1.5407439555097887e-32
-5.222680036463081,2.9893669801409083e-16,8.936314941956774e-32
-5.215679124886053,2.2887833992611187e-16,5.238529448733282e-32
-5.208678213309025,5.578801654593729e-16,3.112302790129773e-31
-5.201677301731996,1.2412670766236366e-16,1.5407439555097887e-32
-5.194676390154968,3.925231146709438e-16,1.5407439555097887e-31
-5.1876754785779395,2.0014830212433605e-16,4.0059342843254506e-32
-5.180674567000912,1.2412670766236366e-16,1.5407439555097887e-32
-5.173673655423883,2.2887833992611187e-16,5.238529448733282e-32
-5.166672743846855,5.715222817774257e-16,3.266377185680752e-31
-5.159671832269827,2.830524433501838e-16,8.011868568650901e-32
-5.152670920692799,2.482534153247273e-16,6.162975822039155e-32
-5.14567000911577,2.2887833992611187e-16,5.238529448733282e-32
-5.138669097538742,3.925231146709438e-16,1.5407439555097887e-31
-5.131668185961714,2.830524433501838e-16,8.011868568650901e-32
-5.124667274384685,2.0014830212433605e-16,4.0059342843254506e-32
-5.1176663628076575,1.2412670766236366e-16,1.5407439555097887e-32
-5.110665451230629,4.002966042486721e-16,1.6023737137301802e-31
-5.103664539653601,3.510833468576701e-16,1.232595164407831e-31
-5.0966636280765725,5.026748538604307e-16,2.5268200870360534e-31
-5.089662716499544,3.236828524569469e-16,1.0477058897466563e-31
-5.082661804922516,2.2887833992611187e-16,5.238529448733282e-32
-5.075660893345487,2.482534153247273e-16,6.162975822039155e-32
-5.06865998176846,6.206335383118183e-16,3.8518598887744717e-31
-5.061659070191431,2.9893669801409083e-16,8.936314941956774e-32
-5.054658158614403,2.482534153247273e-16,6.162975822039155e-32
-5.047657247037375,4.440892098500626e-16,1.9721522630525295e-31
-5.040656335460346,7.550332863779066e-16,5.700752635386218e-31
-5.033655423883318,5.117875266520903e-16,2.6192647243666408e-31
-5.02665451230629,7.771561172376096e-16,6.039716305598372e-31
-5.019653600729262,2.0014830212433605e-16,4.0059342843254506e-32
-5.012652689152233,4.710277376051325e-16,2.2186712959340957e-31
-5.005651777575205,6.497413668604471e-16,4.221638438096821e-31
-4.998650865998177,1.1102230246251565e-16,1.232595164407831e-32
-4.991649954421149,5.551115123125783e-16,3.0814879110195774e-31
-4.98464904284412,2.220446049250313e-16,4.930380657631324e-32
-4.977648131267092,5.117875266520903e-16,2.6192647243666408e-31
-4.970647219690064,3.7238012298709097e-16,1.3866695599588098e-31
-4.963646308113035,5.551115123125783e-17,3.0814879110195774e-33
-4.9566453965360076,2.9893669801409083e-16,8.936314941956774e-32
-4.949644484958979,5.266250202865052e-16,2.7733391199176196e-31
-4.942643573381951,6.206335383118183e-16,3.8518598887744717e-31
-4.9356426618049225,1.7554167342883506e-16,3.0814879110195774e-32
-4.928641750227894,5.026748538604307e-16,2.5268200870360534e-31
-4.921640838650866,2.2887833992611187e-16,5.238529448733282e-32
-4.9146399270738375,3.236828524569469e-16,1.0477058897466563e-31
-4.90763901549681,5.266250202865052e-16,2.7733391199176196e-31
-4.900638103919781,2.830524433501838e-16,8.011868568650901e-32
-4.893637192342753,4.041272810440265e-16,1.633188592840376e-31
-4.886636280765725,5.551115123125783e-17,3.0814879110195774e-33
-4.879635369188696,4.440892098500626e-16,1.9721522630525295e-31
-4.872634457611668,5.978733960281817e-16,3.5745259767827097e-31
-4.86563354603464,3.510833468576701e-16,1.232595164407831e-31
-4.858632634457612,6.497413668604471e-16,4.221638438096821e-31
-4.851631722880583,5.551115123125783e-16,3.0814879110195774e-31
-4.844630811303555,4.775249788392736e-16,2.2803010541544873e-31
-4.837629899726527,8.473409486550036e-16,7.179866832675615e-31
-4.830628988149499,1.1102230246251565e-16,1.232595164407831e-32
-4.82362807657247,4.775249788392736e-16,2.2803010541544873e-31
-4.816627164995442,5.551115123125783e-17,3.0814879110195774e-33
-4.809626253418414,2.2887833992611187e-16,5.238529448733282e-32
-4.802625341841385,2.220446049250313e-16,4.930380657631324e-32
-4.795624430264358,3.554447978966673e-16,1.2634100435180267e-31
-4.788623518687329,5.578801654593729e-16,3.112302790129773e-31
-4.781622607110301,1.7554167342883506e-16,3.0814879110195774e-32
-4.7746216955332725,5.551115123125783e-17,3.0814879110195774e-33
-4.767620783956244,4.710277376051325e-16,2.2186712959340957e-31
-4.760619872379216,5.551115123125783e-16,3.0814879110195774e-31
-4.7536189608021875,1.5700924586837752e-16,2.465190328815662e-32
-4.74661804922516,4.002966042486721e-16,1.6023737137301802e-31
-4.739617137648131,4.47545209131181e-16,2.0029671421627253e-31
-4.732616226071103,6.77599954797753e-16,4.59141698741917e-31
-4.725615314494075,2.830524433501838e-16,8.011868568650901e-32
-4.718614402917047,2.220446049250313e-16,4.930380657631324e-32
-4.711613491340018,6.707437923744493e-16,4.498972350088583e-31
-4.70461257976299,2.2887833992611187e-16,5.238529448733282e-32
-4.697611668185962,4.577566798522237e-16,2.0954117794933126e-31
-4.690610756608933,2.482534153247273e-16,6.162975822039155e-32
-4.6836098450319055,5.117875266520903e-16,2.6192647243666408e-31
-4.676608933454877,2.9893669801409083e-16,8.936314941956774e-32
-4.669608021877849,4.47545209131181e-16,2.0029671421627253e-31
-4.66260711030082,4.47545209131181e-16,2.0029671421627253e-31
-4.655606198723792,4.965068306494546e-16,2.465190328815662e-31
-4.648605287146764,5.266250202865052e-16,2.7733391199176196e-31
-4.641604375569735,6.329245045284193e-16,4.005934284325451e-31
-4.634603463992708,5.4672143489065705e-16,2.98904327368899e-31
-4.627602552415679,3.885780586188048e-16,1.509929076399593e-31
